fid;Cultivo;Fecha;Year;mes;dia;DOY;NDVI
3963206;CB;01/01/2018;2018;1;1;1;0.7953
3976441;CBMZ;01/01/2018;2018;1;1;1;0.1566
3985138;CBMZ;01/01/2018;2018;1;1;1;0.1548
3995771;CB;01/01/2018;2018;1;1;1;0.1135
2439167;CB;01/01/2018;2018;1;1;1;0.1719
4052778;CB;01/01/2018;2018;1;1;1;0.1584
4059543;CB;01/01/2018;2018;1;1;1;0.0668
4067506;CBMZ;01/01/2018;2018;1;1;1;0.1598
4076357;CBMZ;01/01/2018;2018;1;1;1;0.182
4133735;CBGL;01/01/2018;2018;1;1;1;0.1598
4147993;CBGL;01/01/2018;2018;1;1;1;0.1524
4190095;CB;01/01/2018;2018;1;1;1;0.1666
2502227;CBMZ;01/01/2018;2018;1;1;1;0.1514
4207341;CB;01/01/2018;2018;1;1;1;0.18835
4254474;CB;01/01/2018;2018;1;1;1;0.1576
2551435;CB;01/01/2018;2018;1;1;1;0.14785
4270057;CBRGP;01/01/2018;2018;1;1;1;0.1451
4274755;CBMZ;01/01/2018;2018;1;1;1;0.1724
4320361;CB;01/01/2018;2018;1;1;1;0.14995
4343686;CBMZ;01/01/2018;2018;1;1;1;0.13335
4344945;CBMZ;01/01/2018;2018;1;1;1;0.1836
4380966;CB;01/01/2018;2018;1;1;1;0.1518
4398610;CB;01/01/2018;2018;1;1;1;0.19535
4415311;CBGL;01/01/2018;2018;1;1;1;0.2618
4500750;CB;01/01/2018;2018;1;1;1;0.2016
4504372;CBMZ;01/01/2018;2018;1;1;1;0.1637
4521571;CB;01/01/2018;2018;1;1;1;0.1195
4538388;CB;01/01/2018;2018;1;1;1;0.2253
4542577;CBMZ;01/01/2018;2018;1;1;1;0.0941
4561054;CBMZ;01/01/2018;2018;1;1;1;0.15
4571987;CBMZ;01/01/2018;2018;1;1;1;0.2289
4589470;CBMZ;01/01/2018;2018;1;1;1;0.24575
4599076;CB;01/01/2018;2018;1;1;1;0.14385
4599831;CBMZ;01/01/2018;2018;1;1;1;0.164
2721151;CB;01/01/2018;2018;1;1;1;0.1358
4656531;CBMZ;01/01/2018;2018;1;1;1;0.1776
4665044;CB;01/01/2018;2018;1;1;1;0.1494
4674305;CB;01/01/2018;2018;1;1;1;0.3628
4730984;CB;01/01/2018;2018;1;1;1;0.2239
4742677;CB;01/01/2018;2018;1;1;1;0.1566
4758350;CBMZ;01/01/2018;2018;1;1;1;0.2109
4779093;CB;01/01/2018;2018;1;1;1;0.2999
4797276;CB;01/01/2018;2018;1;1;1;0.14655
4804761;CB;01/01/2018;2018;1;1;1;0.2218
2777093;CBMZ;01/01/2018;2018;1;1;1;0.14165
4814797;CBMZ;01/01/2018;2018;1;1;1;0.1843
4816354;CBMZ;01/01/2018;2018;1;1;1;0.1638
4816600;CB;01/01/2018;2018;1;1;1;0.1614
4897391;CBMZ;01/01/2018;2018;1;1;1;0.1475
4901034;CB;01/01/2018;2018;1;1;1;0.2192
4901070;CBMZ;01/01/2018;2018;1;1;1;0.2144
2805518;CB;01/01/2018;2018;1;1;1;0.134
4952950;CB;01/01/2018;2018;1;1;1;0.1351
4958191;CB;01/01/2018;2018;1;1;1;0.2353
4972795;CBMZ;01/01/2018;2018;1;1;1;0.1882
4976652;CB;01/01/2018;2018;1;1;1;0.191
4977944;CB;01/01/2018;2018;1;1;1;0.1507
2855051;CBMZ;01/01/2018;2018;1;1;1;0.16565
4989093;CB;01/01/2018;2018;1;1;1;0.1822
5000405;CBMZ;01/01/2018;2018;1;1;1;0.115
5047714;CB;01/01/2018;2018;1;1;1;0.3454
5085153;CB;01/01/2018;2018;1;1;1;0.15525
5099443;CBMZ;01/01/2018;2018;1;1;1;0.2989
5121627;CBMZ;01/01/2018;2018;1;1;1;0.1909
5150092;CB;01/01/2018;2018;1;1;1;0.125
2923088;CBMZ;01/01/2018;2018;1;1;1;0.1308
5152227;CB;01/01/2018;2018;1;1;1;0.2677
5153156;CBMZ;01/01/2018;2018;1;1;1;0.1654
5160603;CB;01/01/2018;2018;1;1;1;0.25275
5176356;CBGL;01/01/2018;2018;1;1;1;0.1964
5202866;CBMZ;01/01/2018;2018;1;1;1;0.1494
2937959;CB;01/01/2018;2018;1;1;1;0.14745
5213685;CB;01/01/2018;2018;1;1;1;0.1802
5218438;CBMZ;01/01/2018;2018;1;1;1;0.1411
5222818;CBMZ;01/01/2018;2018;1;1;1;0.1388
5232554;CBMZ;01/01/2018;2018;1;1;1;0.2004
5239204;CB;01/01/2018;2018;1;1;1;0.2343
5256439;CBMZ;01/01/2018;2018;1;1;1;0.17135
5275536;CB;01/01/2018;2018;1;1;1;0.078
5278162;CB;01/01/2018;2018;1;1;1;0.19005
5283269;CBMZ;01/01/2018;2018;1;1;1;0.1643
5294055;CBMZ;01/01/2018;2018;1;1;1;0.206
5297459;CB;01/01/2018;2018;1;1;1;0.2356
5331004;CB;01/01/2018;2018;1;1;1;0.2099
5336182;CBMZ;01/01/2018;2018;1;1;1;0.1597
5372324;CBMZ;01/01/2018;2018;1;1;1;0.12235
5396615;CB;01/01/2018;2018;1;1;1;0.1312
5406986;CBMZ;01/01/2018;2018;1;1;1;0.24005
3131335;CB;01/01/2018;2018;1;1;1;0.1528
12821;CB;01/01/2018;2018;1;1;1;0.12445
25016;CBMZ;01/01/2018;2018;1;1;1;0.1738
3286989;CB;01/01/2018;2018;1;1;1;0.1603
122595;CB;01/01/2018;2018;1;1;1;0.1504
139011;CB;01/01/2018;2018;1;1;1;0.12895
3311089;CBMZ;01/01/2018;2018;1;1;1;0.1543
181041;CB;01/01/2018;2018;1;1;1;0.1198
209792;CB;01/01/2018;2018;1;1;1;0.1505
210100;CB;01/01/2018;2018;1;1;1;0.0947
221839;CB;01/01/2018;2018;1;1;1;0.1278
244175;CBTFF;01/01/2018;2018;1;1;1;NA
248691;CB;01/01/2018;2018;1;1;1;0.1538
256432;CBTFF;01/01/2018;2018;1;1;1;0.1549
29300;CBMZ;11/01/2018;2018;1;11;11;0.1518
3357217;CB;11/01/2018;2018;1;11;11;NA
355256;CB;11/01/2018;2018;1;11;11;NA
366723;CB;11/01/2018;2018;1;11;11;NA
3411733;CBMZ;11/01/2018;2018;1;11;11;0.1682
433566;CB;11/01/2018;2018;1;11;11;0.2234
501099;CBMZ;11/01/2018;2018;1;11;11;NA
580666;CB;11/01/2018;2018;1;11;11;0.1838
3454775;CBMZ;11/01/2018;2018;1;11;11;NA
586878;CBMZ;11/01/2018;2018;1;11;11;NA
707673;CBMZ;11/01/2018;2018;1;11;11;NA
710941;CB;11/01/2018;2018;1;11;11;0.2347
3493461;CB;11/01/2018;2018;1;11;11;NA
733566;CB;11/01/2018;2018;1;11;11;NA
747553;CB;11/01/2018;2018;1;11;11;NA
766617;CBMZ;11/01/2018;2018;1;11;11;NA
771079;CBMZ;11/01/2018;2018;1;11;11;NA
3526153;CBMZ;11/01/2018;2018;1;11;11;NA
830965;CBMZ;11/01/2018;2018;1;11;11;NA
833329;CB;11/01/2018;2018;1;11;11;NA
844919;CB;11/01/2018;2018;1;11;11;0.14075
848110;CB;11/01/2018;2018;1;11;11;0.15195
3569975;CBMZ;11/01/2018;2018;1;11;11;NA
1006979;CBTFF;11/01/2018;2018;1;11;11;NA
1034460;CBMZ;11/01/2018;2018;1;11;11;NA
3595775;CBMZ;11/01/2018;2018;1;11;11;0.18025
1049256;CB;11/01/2018;2018;1;11;11;0.1651
1066845;CB;11/01/2018;2018;1;11;11;NA
3610044;CBMZ;11/01/2018;2018;1;11;11;NA
1149047;CB;11/01/2018;2018;1;11;11;0.1291
1190560;CBMZ;11/01/2018;2018;1;11;11;NA
3666143;CB;11/01/2018;2018;1;11;11;0.1813
1222397;CB;11/01/2018;2018;1;11;11;NA
1222471;CB;11/01/2018;2018;1;11;11;NA
1266859;CBMZ;11/01/2018;2018;1;11;11;0.199
340208;CBMZ;11/01/2018;2018;1;11;11;NA
3713081;CB;11/01/2018;2018;1;11;11;NA
1352160;CB;11/01/2018;2018;1;11;11;NA
3736700;CBMZ;11/01/2018;2018;1;11;11;0.2084
1430877;CB;11/01/2018;2018;1;11;11;0.22815
1459578;CBMZ;11/01/2018;2018;1;11;11;0.2366
1479627;CB;11/01/2018;2018;1;11;11;0.1696
3751873;CBMZ;11/01/2018;2018;1;11;11;NA
1518514;CB;11/01/2018;2018;1;11;11;NA
1538148;CB;11/01/2018;2018;1;11;11;NA
1558605;CBMZ;11/01/2018;2018;1;11;11;NA
1574561;CB;11/01/2018;2018;1;11;11;0.3313
1603039;CB;11/01/2018;2018;1;11;11;NA
1614420;CB;11/01/2018;2018;1;11;11;0.1757
1616629;CBRGP;11/01/2018;2018;1;11;11;NA
1662863;CBMZ;11/01/2018;2018;1;11;11;0.2102
1665656;CB;11/01/2018;2018;1;11;11;NA
1705323;CBMZ;11/01/2018;2018;1;11;11;NA
3863430;CB;11/01/2018;2018;1;11;11;0.1443
3872585;CBMZ;11/01/2018;2018;1;11;11;0.2283
1838894;CB;11/01/2018;2018;1;11;11;0.2188
1849431;CB;11/01/2018;2018;1;11;11;NA
1888777;CBTFF;11/01/2018;2018;1;11;11;NA
3919553;CB;11/01/2018;2018;1;11;11;0.1597
1926729;CB;11/01/2018;2018;1;11;11;NA
1976479;CB;11/01/2018;2018;1;11;11;NA
3973500;CB;11/01/2018;2018;1;11;11;NA
2092638;CBMZ;11/01/2018;2018;1;11;11;NA
2113698;CB;11/01/2018;2018;1;11;11;0.1282
2124529;CB;11/01/2018;2018;1;11;11;NA
2152163;CB;11/01/2018;2018;1;11;11;NA
340574;CB;11/01/2018;2018;1;11;11;NA
2184453;CB;11/01/2018;2018;1;11;11;NA
2192413;CB;11/01/2018;2018;1;11;11;0.1369
2231370;CB;11/01/2018;2018;1;11;11;0.1267
2251831;CB;11/01/2018;2018;1;11;11;NA
2305957;CBMZ;11/01/2018;2018;1;11;11;0.1789
2306522;CB;11/01/2018;2018;1;11;11;NA
2309224;CB;11/01/2018;2018;1;11;11;0.1437
2320819;CB;11/01/2018;2018;1;11;11;NA
4062212;CB;11/01/2018;2018;1;11;11;NA
2323683;CBMZ;11/01/2018;2018;1;11;11;NA
2386997;CB;11/01/2018;2018;1;11;11;NA
2395501;CBMZ;11/01/2018;2018;1;11;11;0.1744
2397787;CB;11/01/2018;2018;1;11;11;0.15185
4063153;CB;11/01/2018;2018;1;11;11;NA
2464906;CB;11/01/2018;2018;1;11;11;0.1811
2467816;CB;11/01/2018;2018;1;11;11;NA
2565939;CBMZ;11/01/2018;2018;1;11;11;NA
2578037;CB;11/01/2018;2018;1;11;11;NA
2624226;CB;11/01/2018;2018;1;11;11;NA
2632052;CB;11/01/2018;2018;1;11;11;NA
2634660;CB;11/01/2018;2018;1;11;11;NA
2694153;CBMZ;11/01/2018;2018;1;11;11;NA
2708049;CBMZ;11/01/2018;2018;1;11;11;NA
2716831;CBMZ;11/01/2018;2018;1;11;11;NA
2750523;CB;11/01/2018;2018;1;11;11;NA
2758300;CBMZ;11/01/2018;2018;1;11;11;0.25
2787085;CB;11/01/2018;2018;1;11;11;0.17315
2851614;CB;11/01/2018;2018;1;11;11;0.18235
2874477;CBTFF;11/01/2018;2018;1;11;11;NA
2888927;CB;11/01/2018;2018;1;11;11;NA
2906515;CB;11/01/2018;2018;1;11;11;NA
2941382;CBMZ;11/01/2018;2018;1;11;11;0.2017
2948395;CB;11/01/2018;2018;1;11;11;0.17
2957899;CB;11/01/2018;2018;1;11;11;NA
3002641;CB;11/01/2018;2018;1;11;11;0.1988
3060672;CBMZ;11/01/2018;2018;1;11;11;0.1518
3082225;CB;11/01/2018;2018;1;11;11;NA
3143813;CB;11/01/2018;2018;1;11;11;NA
3197052;CBMZ;11/01/2018;2018;1;11;11;0.1787
4273646;CBMZ;11/01/2018;2018;1;11;11;NA
3197561;CBMZ;11/01/2018;2018;1;11;11;0.1876
3204327;CB;11/01/2018;2018;1;11;11;0.1664
3267712;CBTFF;11/01/2018;2018;1;11;11;NA
4286798;CBMZ;11/01/2018;2018;1;11;11;NA
3307510;CB;11/01/2018;2018;1;11;11;NA
3308859;CBMZ;11/01/2018;2018;1;11;11;NA
3454535;CB;11/01/2018;2018;1;11;11;NA
3467911;CB;11/01/2018;2018;1;11;11;NA
4456367;CBMZ;11/01/2018;2018;1;11;11;0.14665
3555758;CB;11/01/2018;2018;1;11;11;NA
3592313;CBMZ;11/01/2018;2018;1;11;11;NA
3592323;CBMZ;11/01/2018;2018;1;11;11;NA
4466220;CBMZ;11/01/2018;2018;1;11;11;NA
3594946;CB;11/01/2018;2018;1;11;11;NA
3608644;CBRGP;11/01/2018;2018;1;11;11;NA
3637299;CBMZ;11/01/2018;2018;1;11;11;NA
3637805;CB;11/01/2018;2018;1;11;11;NA
3665304;CB;11/01/2018;2018;1;11;11;NA
3665503;CBMZ;11/01/2018;2018;1;11;11;NA
3736547;CBMZ;11/01/2018;2018;1;11;11;NA
526210;CB;11/01/2018;2018;1;11;11;NA
4536621;CB;11/01/2018;2018;1;11;11;NA
3826289;CB;11/01/2018;2018;1;11;11;NA
4556547;CBMZ;11/01/2018;2018;1;11;11;NA
3837805;CB;11/01/2018;2018;1;11;11;NA
3838236;CBTFF;11/01/2018;2018;1;11;11;NA
3840717;CB;11/01/2018;2018;1;11;11;NA
3863276;CB;11/01/2018;2018;1;11;11;NA
3882391;CB;11/01/2018;2018;1;11;11;0.2416
3883520;CBMZ;11/01/2018;2018;1;11;11;0.19635
3904917;CB;11/01/2018;2018;1;11;11;NA
4631282;CBMZ;11/01/2018;2018;1;11;11;NA
3975399;CB;11/01/2018;2018;1;11;11;NA
4005795;CBMZ;11/01/2018;2018;1;11;11;NA
4042626;CBAF;11/01/2018;2018;1;11;11;NA
4100685;CB;11/01/2018;2018;1;11;11;0.14595
4100692;CB;11/01/2018;2018;1;11;11;0.1614
4108236;CBMZ;11/01/2018;2018;1;11;11;NA
4132558;CBGL;11/01/2018;2018;1;11;11;NA
4146971;CBRGP;11/01/2018;2018;1;11;11;0.1882
4184429;CB;11/01/2018;2018;1;11;11;NA
4697148;CBTFF;11/01/2018;2018;1;11;11;NA
4198098;CB;11/01/2018;2018;1;11;11;NA
4212858;CBMZ;11/01/2018;2018;1;11;11;NA
4215990;CBMZ;11/01/2018;2018;1;11;11;NA
4227147;CBMZ;11/01/2018;2018;1;11;11;NA
4283715;CBMZ;11/01/2018;2018;1;11;11;0.1836
4294959;CB;11/01/2018;2018;1;11;11;0.1774
4325595;CBMZ;11/01/2018;2018;1;11;11;0.162
4338920;CB;11/01/2018;2018;1;11;11;0.1974
4410202;CB;11/01/2018;2018;1;11;11;0.1737
4786991;CB;11/01/2018;2018;1;11;11;NA
4461950;CB;11/01/2018;2018;1;11;11;NA
4462139;CBTFF;11/01/2018;2018;1;11;11;NA
4484046;CBMZ;11/01/2018;2018;1;11;11;NA
4857858;CB;11/01/2018;2018;1;11;11;0.20955
4484414;CB;11/01/2018;2018;1;11;11;NA
4531803;CBMZ;11/01/2018;2018;1;11;11;NA
4575462;CB;11/01/2018;2018;1;11;11;NA
4581205;CBMZ;11/01/2018;2018;1;11;11;NA
4623993;CB;11/01/2018;2018;1;11;11;NA
4643070;CB;11/01/2018;2018;1;11;11;NA
4937003;CBMZ;11/01/2018;2018;1;11;11;NA
4664987;CBMZ;11/01/2018;2018;1;11;11;NA
4696293;CB;11/01/2018;2018;1;11;11;0.2932
4716399;CB;11/01/2018;2018;1;11;11;NA
4726945;CB;11/01/2018;2018;1;11;11;0.1677
4757792;CBTFF;11/01/2018;2018;1;11;11;NA
4766811;CB;11/01/2018;2018;1;11;11;NA
4778567;CB;11/01/2018;2018;1;11;11;0.1568
4793967;CB;11/01/2018;2018;1;11;11;0.1742
4797094;CB;11/01/2018;2018;1;11;11;0.30265
4812675;CB;11/01/2018;2018;1;11;11;NA
4835182;CBMZ;11/01/2018;2018;1;11;11;NA
4835230;CB;11/01/2018;2018;1;11;11;NA
4866191;CBMZ;11/01/2018;2018;1;11;11;NA
4935131;CB;11/01/2018;2018;1;11;11;NA
4935159;CB;11/01/2018;2018;1;11;11;NA
4966428;CB;11/01/2018;2018;1;11;11;NA
5033448;CBMZ;11/01/2018;2018;1;11;11;0.2593
5061464;CBTFF;11/01/2018;2018;1;11;11;0.2285
5066130;CB;11/01/2018;2018;1;11;11;0.21765
5076778;CBTFF;11/01/2018;2018;1;11;11;NA
5090678;CBMZ;11/01/2018;2018;1;11;11;NA
5090987;CBTFF;11/01/2018;2018;1;11;11;NA
5098949;CBMZ;11/01/2018;2018;1;11;11;NA
5112741;CBTFF;11/01/2018;2018;1;11;11;NA
5141586;CBMZ;11/01/2018;2018;1;11;11;NA
5150415;CB;11/01/2018;2018;1;11;11;NA
5164211;CB;11/01/2018;2018;1;11;11;0.1509
5218427;CB;11/01/2018;2018;1;11;11;0.1721
5178370;CB;11/01/2018;2018;1;11;11;NA
5194814;CB;11/01/2018;2018;1;11;11;0.1578
5266419;CBMZ;11/01/2018;2018;1;11;11;0.1488
5302908;CB;11/01/2018;2018;1;11;11;NA
5303158;CB;11/01/2018;2018;1;11;11;0.17725
5257131;CB;11/01/2018;2018;1;11;11;NA
240767;CBMZ;11/01/2018;2018;1;11;11;NA
1316951;CB;11/01/2018;2018;1;11;11;0.1831
1316978;CB;11/01/2018;2018;1;11;11;NA
1429853;CB;11/01/2018;2018;1;11;11;NA
1443951;CBRGP;11/01/2018;2018;1;11;11;0.1476
1514489;CBTFF;11/01/2018;2018;1;11;11;0.2252
1571163;CBMZ;11/01/2018;2018;1;11;11;NA
5363249;CB;11/01/2018;2018;1;11;11;NA
1800279;CB;11/01/2018;2018;1;11;11;NA
2219636;CB;11/01/2018;2018;1;11;11;NA
2902177;CB;11/01/2018;2018;1;11;11;NA
3252604;CB;11/01/2018;2018;1;11;11;0.2275
3605406;CB;11/01/2018;2018;1;11;11;0.1529
3719336;CB;11/01/2018;2018;1;11;11;NA
4042377;CB;11/01/2018;2018;1;11;11;NA
4363743;CB;11/01/2018;2018;1;11;11;NA
4962560;CB;11/01/2018;2018;1;11;11;0.2282
5140207;CB;11/01/2018;2018;1;11;11;0.1985
5140213;CB;11/01/2018;2018;1;11;11;0.1671
19132;CBMZ;11/01/2018;2018;1;11;11;0.2201
563557;CB;11/01/2018;2018;1;11;11;NA
25805;CBGL;11/01/2018;2018;1;11;11;NA
35859;CBMZ;11/01/2018;2018;1;11;11;NA
49016;CBMZ;11/01/2018;2018;1;11;11;0.2045
64702;CB;11/01/2018;2018;1;11;11;NA
80004;CBRGP;11/01/2018;2018;1;11;11;NA
89074;CBMZ;11/01/2018;2018;1;11;11;NA
113490;CBGL;11/01/2018;2018;1;11;11;0.2435
131011;CB;11/01/2018;2018;1;11;11;NA
153857;CB;11/01/2018;2018;1;11;11;0.2222
159648;CBMZ;11/01/2018;2018;1;11;11;NA
167845;CBMZ;11/01/2018;2018;1;11;11;0.28875
184126;CBMZ;11/01/2018;2018;1;11;11;NA
210802;CBMZ;11/01/2018;2018;1;11;11;NA
673031;CB;11/01/2018;2018;1;11;11;NA
226511;CBMZ;11/01/2018;2018;1;11;11;0.28105
241686;CB;11/01/2018;2018;1;11;11;NA
242753;CB;11/01/2018;2018;1;11;11;NA
268496;CB;11/01/2018;2018;1;11;11;NA
291678;CBMZ;11/01/2018;2018;1;11;11;NA
313277;CBMZ;11/01/2018;2018;1;11;11;0.2779
320890;CBMZ;11/01/2018;2018;1;11;11;0.2834
430804;CB;11/01/2018;2018;1;11;11;0.2282
708235;CBMZ;11/01/2018;2018;1;11;11;NA
442242;CBMZ;11/01/2018;2018;1;11;11;0.1912
450592;CB;11/01/2018;2018;1;11;11;NA
481567;CBMZ;11/01/2018;2018;1;11;11;NA
490692;CBGL;11/01/2018;2018;1;11;11;NA
506270;CB;11/01/2018;2018;1;11;11;0.237
527084;CBMZ;11/01/2018;2018;1;11;11;0.27555
540459;CBMZ;11/01/2018;2018;1;11;11;0.2511
540609;CB;11/01/2018;2018;1;11;11;0.2265
565009;CBMZ;11/01/2018;2018;1;11;11;0.22
572965;CBMZ;11/01/2018;2018;1;11;11;NA
582563;CBSOR;11/01/2018;2018;1;11;11;NA
593501;CBMZ;11/01/2018;2018;1;11;11;0.2431
596715;CB;11/01/2018;2018;1;11;11;0.194
620603;CBMZ;11/01/2018;2018;1;11;11;NA
627566;CBMZ;11/01/2018;2018;1;11;11;0.3304
637709;CB;11/01/2018;2018;1;11;11;0.1348
639218;CB;11/01/2018;2018;1;11;11;0.1855
687470;CB;11/01/2018;2018;1;11;11;NA
701924;CBMZ;11/01/2018;2018;1;11;11;NA
721374;CBMZ;11/01/2018;2018;1;11;11;0.167
901490;CB;11/01/2018;2018;1;11;11;NA
755132;CB;11/01/2018;2018;1;11;11;0.4069
764005;CB;11/01/2018;2018;1;11;11;0.1549
782113;CBMZ;11/01/2018;2018;1;11;11;NA
901539;CB;11/01/2018;2018;1;11;11;0.2225
831518;CB;11/01/2018;2018;1;11;11;NA
832828;CBMZ;11/01/2018;2018;1;11;11;0.2091
839651;CB;11/01/2018;2018;1;11;11;NA
921051;CB;11/01/2018;2018;1;11;11;NA
854304;CBMZ;11/01/2018;2018;1;11;11;NA
863969;CBMZ;11/01/2018;2018;1;11;11;NA
875365;CB;11/01/2018;2018;1;11;11;0.1521
880567;CBMZ;11/01/2018;2018;1;11;11;NA
889324;CBMZ;11/01/2018;2018;1;11;11;NA
889492;CB;11/01/2018;2018;1;11;11;NA
934729;CB;11/01/2018;2018;1;11;11;0.2899
949141;CBMZ;11/01/2018;2018;1;11;11;NA
982101;CBMZ;11/01/2018;2018;1;11;11;0.18355
983746;CB;11/01/2018;2018;1;11;11;0.1947
986243;CBMZ;11/01/2018;2018;1;11;11;NA
62671;CB;11/01/2018;2018;1;11;11;NA
927751;CBMZ;11/01/2018;2018;1;11;11;NA
996381;CBMZ;11/01/2018;2018;1;11;11;NA
997883;CB;11/01/2018;2018;1;11;11;0.2024
1020877;CBMZ;11/01/2018;2018;1;11;11;NA
1024757;CBMZ;11/01/2018;2018;1;11;11;0.1906
957683;CB;11/01/2018;2018;1;11;11;NA
1053584;CB;11/01/2018;2018;1;11;11;NA
1058980;CB;11/01/2018;2018;1;11;11;0.39115
1084230;CBMZ;11/01/2018;2018;1;11;11;0.1787
1094568;CB;11/01/2018;2018;1;11;11;0.2085
1136403;CB;11/01/2018;2018;1;11;11;NA
1171286;CB;11/01/2018;2018;1;11;11;0.28415
1009515;CBMZ;11/01/2018;2018;1;11;11;NA
1171306;CB;11/01/2018;2018;1;11;11;0.17785
1175493;CB;11/01/2018;2018;1;11;11;NA
1195398;CBMZ;11/01/2018;2018;1;11;11;0.1525
1200286;CB;11/01/2018;2018;1;11;11;0.2726
1208533;CBGL;11/01/2018;2018;1;11;11;0.16815
1213748;CB;11/01/2018;2018;1;11;11;0.1787
1240030;CB;11/01/2018;2018;1;11;11;NA
1249628;CB;11/01/2018;2018;1;11;11;0.1552
1275138;CB;11/01/2018;2018;1;11;11;NA
1284512;CBGL;11/01/2018;2018;1;11;11;0.3465
1299078;CBMZ;11/01/2018;2018;1;11;11;NA
1303689;CB;11/01/2018;2018;1;11;11;NA
1340800;CBMZ;11/01/2018;2018;1;11;11;NA
1363343;CBMZ;11/01/2018;2018;1;11;11;NA
1392476;CBMZ;11/01/2018;2018;1;11;11;NA
1472730;CB;11/01/2018;2018;1;11;11;NA
1496084;CB;11/01/2018;2018;1;11;11;0.2419
1510036;CBMZ;11/01/2018;2018;1;11;11;0.1763
1524249;CB;11/01/2018;2018;1;11;11;NA
1572536;CB;11/01/2018;2018;1;11;11;NA
1577031;CBSOR;11/01/2018;2018;1;11;11;NA
1240801;CBMZ;11/01/2018;2018;1;11;11;NA
1603592;CBMZ;11/01/2018;2018;1;11;11;NA
1643534;CBMZ;11/01/2018;2018;1;11;11;0.166
1663343;CB;11/01/2018;2018;1;11;11;NA
1697377;CBMZ;11/01/2018;2018;1;11;11;NA
1697907;CBMZ;11/01/2018;2018;1;11;11;0.27705
1730753;CBSOR;11/01/2018;2018;1;11;11;NA
1735722;CB;11/01/2018;2018;1;11;11;NA
1759509;CBMZ;11/01/2018;2018;1;11;11;NA
1767717;CB;11/01/2018;2018;1;11;11;0.159
1782986;CB;11/01/2018;2018;1;11;11;0.3519
1802711;CBMZ;11/01/2018;2018;1;11;11;0.3178
1829297;CB;11/01/2018;2018;1;11;11;0.2835
1380810;CB;11/01/2018;2018;1;11;11;0.17245
1853025;CBMZ;11/01/2018;2018;1;11;11;NA
1901882;CB;11/01/2018;2018;1;11;11;0.1905
1902009;CBGL;11/01/2018;2018;1;11;11;0.15505
1381962;CB;11/01/2018;2018;1;11;11;NA
1918725;CB;11/01/2018;2018;1;11;11;NA
1931565;CBMZ;11/01/2018;2018;1;11;11;0.20635
1935203;CBMZ;11/01/2018;2018;1;11;11;NA
1947277;CBGL;11/01/2018;2018;1;11;11;0.22785
1961555;CB;11/01/2018;2018;1;11;11;0.2554
1972680;CB;11/01/2018;2018;1;11;11;NA
1992012;CB;11/01/2018;2018;1;11;11;0.2652
2002604;CB;11/01/2018;2018;1;11;11;0.2332
2011189;CB;11/01/2018;2018;1;11;11;NA
1453394;CB;11/01/2018;2018;1;11;11;NA
2027065;CBMZ;11/01/2018;2018;1;11;11;NA
2032849;CBMZ;11/01/2018;2018;1;11;11;NA
2088128;CB;11/01/2018;2018;1;11;11;0.2095
1489733;CBMZ;11/01/2018;2018;1;11;11;NA
2090897;CB;11/01/2018;2018;1;11;11;0.2474
2098383;CBGL;11/01/2018;2018;1;11;11;0.2088
2107770;CBMZ;11/01/2018;2018;1;11;11;0.1833
1518882;CBMZ;11/01/2018;2018;1;11;11;NA
2139515;CBMZ;11/01/2018;2018;1;11;11;NA
2140103;CBMZ;11/01/2018;2018;1;11;11;NA
2155147;CBMZ;11/01/2018;2018;1;11;11;0.3192
1519791;CB;11/01/2018;2018;1;11;11;NA
2164785;CBMZ;11/01/2018;2018;1;11;11;NA
2169730;CB;11/01/2018;2018;1;11;11;NA
2181391;CBMZ;11/01/2018;2018;1;11;11;NA
2192978;CBMZ;11/01/2018;2018;1;11;11;NA
2253288;CB;11/01/2018;2018;1;11;11;0.26
2255078;CBMZ;11/01/2018;2018;1;11;11;0.24775
2329547;CB;11/01/2018;2018;1;11;11;NA
2337562;CB;11/01/2018;2018;1;11;11;NA
2345030;CBGL;11/01/2018;2018;1;11;11;0.17445
2357697;CB;11/01/2018;2018;1;11;11;0.1976
2371490;CB;11/01/2018;2018;1;11;11;0.327
2415923;CBMZ;11/01/2018;2018;1;11;11;0.1221
2434329;CB;11/01/2018;2018;1;11;11;0.2546
2448279;CB;11/01/2018;2018;1;11;11;NA
2461775;CBSOR;11/01/2018;2018;1;11;11;NA
2466972;CB;11/01/2018;2018;1;11;11;NA
2471523;CBMZ;11/01/2018;2018;1;11;11;NA
2518164;CB;11/01/2018;2018;1;11;11;NA
2520948;CB;11/01/2018;2018;1;11;11;0.3604
2535820;CBMZ;11/01/2018;2018;1;11;11;NA
2536821;CB;11/01/2018;2018;1;11;11;NA
2541186;CB;11/01/2018;2018;1;11;11;0.21305
2552594;CB;11/01/2018;2018;1;11;11;0.3337
2572178;CB;11/01/2018;2018;1;11;11;0.2172
2616468;CB;11/01/2018;2018;1;11;11;0.1988
1776377;CBMZ;11/01/2018;2018;1;11;11;NA
2640513;CB;11/01/2018;2018;1;11;11;0.1701
2640547;CBMZ;11/01/2018;2018;1;11;11;NA
2644845;CB;11/01/2018;2018;1;11;11;0.2293
2645053;CB;11/01/2018;2018;1;11;11;NA
2656435;CBMZ;11/01/2018;2018;1;11;11;NA
2683569;CB;11/01/2018;2018;1;11;11;0.3212
